,lon,lat,year,month,tas,tasmax,pr
534,16.0,47.0,2001,7,20.025,27.1,66.175
535,16.0,48.0,2001,7,19.3,26.300001,91.175
536,16.0,49.0,2001,7,19.225,26.1,86.450005
537,16.0,50.0,2001,7,18.175001,24.800001,138.15001
538,16.0,51.0,2001,7,18.625,25.5,158.6
539,16.0,52.0,2001,7,19.875,25.7,118.925
540,17.0,33.0,2001,7,,,
541,17.0,34.0,2001,7,,,
542,17.0,35.0,2001,7,,,
543,17.0,36.0,2001,7,,,
544,17.0,37.0,2001,7,,,
545,17.0,38.0,2001,7,26.5,30.9,1.3000001
546,17.0,39.0,2001,7,25.575,31.2,4.775
547,17.0,40.0,2001,7,25.9,31.7,8.466667
548,17.0,41.0,2001,7,25.3,31.6,14.400001
549,17.0,42.0,2001,7,,,
550,17.0,43.0,2001,7,24.525,30.6,26.7
551,17.0,44.0,2001,7,18.6,25.7,51.5
552,17.0,45.0,2001,7,20.975,28.300001,63.850002
553,17.0,46.0,2001,7,21.375,27.800001,60.550003
554,17.0,47.0,2001,7,21.275002,27.7,59.75
555,17.0,48.0,2001,7,21.125,27.1,75.350006
556,17.0,49.0,2001,7,19.675,25.9,95.9
557,17.0,50.0,2001,7,17.425001,24.1,188.05
558,17.0,51.0,2001,7,19.25,25.7,183.875
559,17.0,52.0,2001,7,19.925,26.0,143.675
560,18.0,33.0,2001,7,,,
561,18.0,34.0,2001,7,,,
562,18.0,35.0,2001,7,,,
563,18.0,36.0,2001,7,,,
564,18.0,37.0,2001,7,,,
565,18.0,38.0,2001,7,,,
566,18.0,39.0,2001,7,,,
567,18.0,40.0,2001,7,26.2,31.9,6.525
568,18.0,41.0,2001,7,26.0,32.100002,9.8
569,18.0,42.0,2001,7,25.0,30.9,22.7
570,18.0,43.0,2001,7,22.275002,30.300001,36.1
571,18.0,44.0,2001,7,18.175,25.5,64.15
572,18.0,45.0,2001,7,21.85,28.7,72.8
573,18.0,46.0,2001,7,21.6,28.1,66.2
574,18.0,47.0,2001,7,21.35,27.800001,77.700005
575,18.0,48.0,2001,7,20.875,27.4,94.075
576,18.0,49.0,2001,7,18.425,25.300001,162.65
577,18.0,50.0,2001,7,18.5,25.0,177.1
578,18.0,51.0,2001,7,19.475,25.300001,173.625
579,18.0,52.0,2001,7,19.575,25.4,149.425
580,19.0,33.0,2001,7,,,
581,19.0,34.0,2001,7,,,
582,19.0,35.0,2001,7,,,
583,19.0,36.0,2001,7,,,
584,19.0,37.0,2001,7,,,
585,19.0,38.0,2001,7,,,
586,19.0,39.0,2001,7,,,
587,19.0,40.0,2001,7,26.1,32.2,7.8999996
588,19.0,41.0,2001,7,25.95,32.3,12.3
589,19.0,42.0,2001,7,24.233334,31.5,21.300001
590,19.0,43.0,2001,7,17.85,24.300001,48.325
591,19.0,44.0,2001,7,19.575,25.9,64.525
592,19.0,45.0,2001,7,22.5,29.300001,65.95
593,19.0,46.0,2001,7,21.85,28.4,70.700005
594,19.0,47.0,2001,7,21.425001,27.800001,75.8
595,19.0,48.0,2001,7,20.025002,26.800001,108.05
596,19.0,49.0,2001,7,16.575,23.7,234.275
597,19.0,50.0,2001,7,18.3,24.6,215.45001
598,19.0,51.0,2001,7,19.25,24.9,168.25
599,19.0,52.0,2001,7,19.725,25.2,147.0
600,20.0,33.0,2001,7,,,
601,20.0,34.0,2001,7,,,
602,20.0,35.0,2001,7,,,
603,20.0,36.0,2001,7,,,
604,20.0,37.0,2001,7,,,
605,20.0,38.0,2001,7,26.300001,32.100002,9.400001
606,20.0,39.0,2001,7,26.35,32.9,5.5
607,20.0,40.0,2001,7,23.875,32.2,10.875
608,20.0,41.0,2001,7,22.75,31.9,18.775
609,20.0,42.0,2001,7,20.45,30.800001,29.85
610,20.0,43.0,2001,7,18.35,25.4,46.6
611,20.0,44.0,2001,7,20.5,27.4,63.55
612,20.0,45.0,2001,7,23.175,29.300001,60.550003
613,20.0,46.0,2001,7,22.35,28.4,71.4
614,20.0,47.0,2001,7,21.65,27.800001,82.475
615,20.0,48.0,2001,7,20.175,27.0,111.075
616,20.0,49.0,2001,7,15.65,22.4,210.05
617,20.0,50.0,2001,7,18.300001,24.800001,199.4
618,20.0,51.0,2001,7,19.475,25.0,166.20001
619,20.0,52.0,2001,7,20.0,25.2,146.875
620,21.0,33.0,2001,7,25.800001,31.2,0.0
621,21.0,34.0,2001,7,,,
622,21.0,35.0,2001,7,,,
623,21.0,36.0,2001,7,,,
624,21.0,37.0,2001,7,,,
625,21.0,38.0,2001,7,26.375,32.9,9.975
626,21.0,39.0,2001,7,25.575,32.600002,12.525001
627,21.0,40.0,2001,7,21.875,30.9,17.625
628,21.0,41.0,2001,7,20.75,28.5,21.0
629,21.0,42.0,2001,7,19.675,27.5,28.525002
630,21.0,43.0,2001,7,20.300001,27.4,40.175
631,21.0,44.0,2001,7,22.125,28.300001,53.075
632,21.0,45.0,2001,7,23.025002,28.800001,70.075
633,21.0,46.0,2001,7,22.325,28.300001,77.6
634,21.0,47.0,2001,7,21.675001,27.5,91.0
635,21.0,48.0,2001,7,20.875,27.2,111.925
636,21.0,49.0,2001,7,17.575,24.1,160.6
637,21.0,50.0,2001,7,19.1,25.2,178.5
638,21.0,51.0,2001,7,19.825,25.2,159.1
639,21.0,52.0,2001,7,20.375,25.800001,137.15
640,22.0,33.0,2001,7,24.85,30.4,0.0
641,22.0,34.0,2001,7,,,
642,22.0,35.0,2001,7,,,
643,22.0,36.0,2001,7,26.4,30.9,3.7
644,22.0,37.0,2001,7,25.45,31.5,11.95
645,22.0,38.0,2001,7,24.125,31.4,19.775002
646,22.0,39.0,2001,7,24.55,33.4,18.15
647,22.0,40.0,2001,7,24.025,33.2,17.525
648,22.0,41.0,2001,7,22.75,31.9,21.575
649,22.0,42.0,2001,7,22.325,30.7,24.85
650,22.0,43.0,2001,7,21.0,28.0,30.050001
651,22.0,44.0,2001,7,20.625,26.7,54.425003
652,22.0,45.0,2001,7,20.375,26.5,99.9
653,22.0,46.0,2001,7,20.900002,27.6,106.625
654,22.0,47.0,2001,7,21.25,27.4,109.75
655,22.0,48.0,2001,7,21.35,27.2,121.425
656,22.0,49.0,2001,7,19.2,25.6,148.20001
657,22.0,50.0,2001,7,19.675,25.4,154.15001
658,22.0,51.0,2001,7,20.175001,25.4,146.15
659,22.0,52.0,2001,7,20.525002,26.0,132.425
660,23.0,33.0,2001,7,26.8,31.7,0.0
661,23.0,34.0,2001,7,,,
662,23.0,35.0,2001,7,,,
663,23.0,36.0,2001,7,26.966667,31.7,1.7333335
664,23.0,37.0,2001,7,26.275002,32.2,10.45
665,23.0,38.0,2001,7,26.150002,34.0,13.3
666,23.0,39.0,2001,7,26.1,33.2,12.3
667,23.0,40.0,2001,7,26.625,34.0,14.6
668,23.0,41.0,2001,7,25.325,33.2,18.800001
669,23.0,42.0,2001,7,20.325,28.1,32.425
670,23.0,43.0,2001,7,20.8,27.5,32.175
671,23.0,44.0,2001,7,23.475,29.800001,42.75
672,23.0,45.0,2001,7,19.375,28.6,106.35
673,23.0,46.0,2001,7,18.150002,24.5,135.175
674,23.0,47.0,2001,7,18.8,26.1,139.75
675,23.0,48.0,2001,7,20.800001,27.5,123.875
676,23.0,49.0,2001,7,17.7,23.1,158.02501
677,23.0,50.0,2001,7,19.925,24.800001,150.0
678,23.0,51.0,2001,7,20.125,25.4,140.70001
679,23.0,52.0,2001,7,20.925001,26.5,139.9
680,24.0,33.0,2001,7,,,
681,24.0,34.0,2001,7,,,
682,24.0,35.0,2001,7,26.5,30.7,2.35
683,24.0,36.0,2001,7,27.8,32.2,0.0
684,24.0,37.0,2001,7,27.900002,33.100002,4.2
685,24.0,38.0,2001,7,27.375,33.2,8.675
686,24.0,39.0,2001,7,26.9,33.9,13.200001
687,24.0,40.0,2001,7,26.666668,33.600002,12.833334
688,24.0,41.0,2001,7,24.375,31.7,18.7
689,24.0,42.0,2001,7,20.75,29.9,29.675
690,24.0,43.0,2001,7,22.35,30.6,35.975
691,24.0,44.0,2001,7,24.6,31.6,48.425003
692,24.0,45.0,2001,7,20.125,29.4,98.450005
693,24.0,46.0,2001,7,19.325,27.300001,125.125
694,24.0,47.0,2001,7,19.875,27.1,129.82501
695,24.0,48.0,2001,7,17.025,23.5,168.975
696,24.0,49.0,2001,7,18.225,24.9,159.3
697,24.0,50.0,2001,7,20.25,25.4,157.15
698,24.0,51.0,2001,7,20.525,26.0,141.25
699,24.0,52.0,2001,7,21.425,26.9,148.27501
700,25.0,33.0,2001,7,,,
701,25.0,34.0,2001,7,,,
702,25.0,35.0,2001,7,26.35,31.0,1.7750001
703,25.0,36.0,2001,7,28.2,32.7,0.0
704,25.0,37.0,2001,7,28.2,33.4,2.9250002
705,25.0,38.0,2001,7,27.233334,33.7,11.566667
706,25.0,39.0,2001,7,27.6,33.600002,8.2
707,25.0,40.0,2001,7,27.300001,33.600002,11.5
708,25.0,41.0,2001,7,25.225,33.4,15.425
709,25.0,42.0,2001,7,23.45,32.3,25.1
710,25.0,43.0,2001,7,22.95,31.5,36.2
711,25.0,44.0,2001,7,25.050001,32.0,47.65
712,25.0,45.0,2001,7,21.025,30.4,102.875
713,25.0,46.0,2001,7,19.2,26.7,122.27501
714,25.0,47.0,2001,7,17.075,25.5,147.725
715,25.0,48.0,2001,7,17.15,25.0,164.025
716,25.0,49.0,2001,7,20.25,25.7,133.425
717,25.0,50.0,2001,7,20.525002,25.9,150.8
718,25.0,51.0,2001,7,21.075,26.7,152.925
719,25.0,52.0,2001,7,21.5,27.300001,146.725
720,26.0,33.0,2001,7,,,
721,26.0,34.0,2001,7,,,
722,26.0,35.0,2001,7,27.0,32.3,0.4
723,26.0,36.0,2001,7,28.6,33.3,0.90000004
724,26.0,37.0,2001,7,28.433334,34.3,2.4666667
725,26.0,38.0,2001,7,28.2,34.5,4.9333334
726,26.0,39.0,2001,7,27.3,33.9,7.625
727,26.0,40.0,2001,7,26.5,33.3,8.8
728,26.0,41.0,2001,7,25.625,33.0,12.725
729,26.0,42.0,2001,7,25.35,32.8,17.75
730,26.0,43.0,2001,7,23.775,31.7,30.475
731,26.0,44.0,2001,7,25.125,32.100002,38.675
732,26.0,45.0,2001,7,22.375,31.4,79.6
733,26.0,46.0,2001,7,19.125,26.800001,109.7
734,26.0,47.0,2001,7,18.1,26.800001,125.725006
735,26.0,48.0,2001,7,21.050001,27.6,120.75
736,26.0,49.0,2001,7,22.375,29.0,85.175
737,26.0,50.0,2001,7,21.6,28.1,97.975006
738,26.0,51.0,2001,7,21.425001,27.300001,129.65001
739,26.0,52.0,2001,7,21.45,27.1,145.9
740,27.0,33.0,2001,7,,,
741,27.0,34.0,2001,7,,,
742,27.0,35.0,2001,7,29.05,34.5,0.0
743,27.0,36.0,2001,7,28.800001,34.2,0.7
744,27.0,37.0,2001,7,29.133333,35.100002,1.3666667
745,27.0,38.0,2001,7,27.75,34.9,3.4750001
746,27.0,39.0,2001,7,27.95,35.100002,4.425
747,27.0,40.0,2001,7,26.075,33.3,8.775
748,27.0,41.0,2001,7,25.775002,33.2,12.825001
749,27.0,42.0,2001,7,25.725,33.4,13.200001
750,27.0,43.0,2001,7,24.675,30.9,24.6
751,27.0,44.0,2001,7,24.975,32.0,32.45
752,27.0,45.0,2001,7,24.275002,31.7,36.875
753,27.0,46.0,2001,7,21.925001,30.300001,63.7
754,27.0,47.0,2001,7,22.55,29.4,82.15
755,27.0,48.0,2001,7,23.575,30.1,72.9
756,27.0,49.0,2001,7,24.150002,30.6,57.075
757,27.0,50.0,2001,7,22.825,29.300001,66.775
758,27.0,51.0,2001,7,22.15,27.9,101.475006
759,27.0,52.0,2001,7,21.75,27.6,126.0
760,28.0,33.0,2001,7,,,
761,28.0,34.0,2001,7,,,
762,28.0,35.0,2001,7,,,
763,28.0,36.0,2001,7,29.466667,35.8,0.4
764,28.0,37.0,2001,7,28.75,35.4,2.55
765,28.0,38.0,2001,7,27.325,36.3,5.875
766,28.0,39.0,2001,7,26.300001,35.7,6.8
767,28.0,40.0,2001,7,25.525002,32.2,9.325
768,28.0,41.0,2001,7,25.666668,32.100002,12.4
769,28.0,42.0,2001,7,25.333334,31.300001,14.033334
770,28.0,43.0,2001,7,24.966667,30.4,24.4
771,28.0,44.0,2001,7,24.800001,31.300001,22.675
772,28.0,45.0,2001,7,24.725,31.300001,20.35
773,28.0,46.0,2001,7,24.025002,30.6,27.725
774,28.0,47.0,2001,7,23.300001,29.6,51.1
775,28.0,48.0,2001,7,23.875,30.300001,55.425003
776,28.0,49.0,2001,7,23.3,29.7,54.95
777,28.0,50.0,2001,7,22.325,28.4,63.625
778,28.0,51.0,2001,7,22.1,27.9,76.35
779,28.0,52.0,2001,7,22.1,27.9,115.225
780,29.0,33.0,2001,7,,,
781,29.0,34.0,2001,7,,,
782,29.0,35.0,2001,7,,,
783,29.0,36.0,2001,7,27.800001,34.5,2.8
784,29.0,37.0,2001,7,26.65,35.7,5.925
785,29.0,38.0,2001,7,25.975,33.7,8.85
786,29.0,39.0,2001,7,23.7,32.600002,10.075001
787,29.0,40.0,2001,7,23.725,32.0,12.575001
788,29.0,41.0,2001,7,25.425,30.800001,15.5
789,29.0,42.0,2001,7,,,
790,29.0,43.0,2001,7,25.7,30.9,25.5
791,29.0,44.0,2001,7,25.35,30.7,23.65
792,29.0,45.0,2001,7,25.075,31.1,17.925
793,29.0,46.0,2001,7,24.5,30.7,23.125
794,29.0,47.0,2001,7,24.0,29.800001,34.9
795,29.0,48.0,2001,7,23.525002,29.300001,48.800003
796,29.0,49.0,2001,7,22.4,28.6,56.25
797,29.0,50.0,2001,7,21.725,27.4,64.075
798,29.0,51.0,2001,7,22.15,28.0,71.8
799,29.0,52.0,2001,7,22.150002,28.1,100.075
800,30.0,33.0,2001,7,,,
801,30.0,34.0,2001,7,,,
802,30.0,35.0,2001,7,,,
803,30.0,36.0,2001,7,27.650002,34.8,2.6000001
804,30.0,37.0,2001,7,24.275002,32.8,7.2000003
805,30.0,38.0,2001,7,25.275002,34.2,8.575
806,30.0,39.0,2001,7,22.8,31.2,11.325
807,30.0,40.0,2001,7,22.825,30.4,13.450001
808,30.0,41.0,2001,7,25.425,31.800001,18.0
809,30.0,42.0,2001,7,,,
810,30.0,43.0,2001,7,,,
811,30.0,44.0,2001,7,,,
812,30.0,45.0,2001,7,25.5,31.2,15.5
813,30.0,46.0,2001,7,25.325,30.9,20.675001
814,30.0,47.0,2001,7,24.325,29.800001,34.0
815,30.0,48.0,2001,7,23.275,28.800001,48.125
816,30.0,49.0,2001,7,22.8,29.0,55.4
817,30.0,50.0,2001,7,23.0,28.7,54.7
818,30.0,51.0,2001,7,23.025002,28.7,62.75
819,30.0,52.0,2001,7,22.575,28.7,78.625
820,-10.0,33.0,2002,7,,,
821,-10.0,34.0,2002,7,,,
822,-10.0,35.0,2002,7,,,
823,-10.0,36.0,2002,7,,,
824,-10.0,37.0,2002,7,,,
825,-10.0,38.0,2002,7,,,
826,-10.0,39.0,2002,7,,,
827,-10.0,40.0,2002,7,,,
828,-10.0,41.0,2002,7,,,
829,-10.0,42.0,2002,7,,,
830,-10.0,43.0,2002,7,,,
831,-10.0,44.0,2002,7,,,
832,-10.0,45.0,2002,7,,,
833,-10.0,46.0,2002,7,,,
834,-10.0,47.0,2002,7,,,
835,-10.0,48.0,2002,7,,,
836,-10.0,49.0,2002,7,,,
837,-10.0,50.0,2002,7,,,
838,-10.0,51.0,2002,7,15.1,18.300001,65.1
839,-10.0,52.0,2002,7,14.025,17.7,80.3
840,-9.0,33.0,2002,7,22.966667,29.0,0.0
841,-9.0,34.0,2002,7,,,
842,-9.0,35.0,2002,7,,,
843,-9.0,36.0,2002,7,,,
844,-9.0,37.0,2002,7,22.375,28.300001,0.05
845,-9.0,38.0,2002,7,22.666666,28.300001,0.033333335
846,-9.0,39.0,2002,7,22.275002,28.5,0.4
847,-9.0,40.0,2002,7,21.766666,27.800001,2.6000001
848,-9.0,41.0,2002,7,20.45,26.2,7.1499996
849,-9.0,42.0,2002,7,19.45,24.6,16.1
850,-9.0,43.0,2002,7,18.5,23.6,19.025002
851,-9.0,44.0,2002,7,,,
852,-9.0,45.0,2002,7,,,
853,-9.0,46.0,2002,7,,,
854,-9.0,47.0,2002,7,,,
855,-9.0,48.0,2002,7,,,
856,-9.0,49.0,2002,7,,,
857,-9.0,50.0,2002,7,,,
858,-9.0,51.0,2002,7,,,
859,-9.0,52.0,2002,7,14.05,17.800001,78.55
860,-8.0,33.0,2002,7,24.025,31.1,0.0
861,-8.0,34.0,2002,7,23.0,28.2,0.0
862,-8.0,35.0,2002,7,,,
863,-8.0,36.0,2002,7,,,
864,-8.0,37.0,2002,7,23.325,30.4,0.0
865,-8.0,38.0,2002,7,23.65,30.800001,0.025
866,-8.0,39.0,2002,7,23.325,30.800001,0.6
867,-8.0,40.0,2002,7,21.650002,29.6,3.275
868,-8.0,41.0,2002,7,20.175,27.800001,7.25
869,-8.0,42.0,2002,7,18.550001,26.0,15.825001
870,-8.0,43.0,2002,7,17.425001,24.0,19.575
871,-8.0,44.0,2002,7,17.400002,21.7,20.05
872,-8.0,45.0,2002,7,,,
873,-8.0,46.0,2002,7,,,
874,-8.0,47.0,2002,7,,,
875,-8.0,48.0,2002,7,,,
876,-8.0,49.0,2002,7,,,
877,-8.0,50.0,2002,7,,,
878,-8.0,51.0,2002,7,,,
879,-8.0,52.0,2002,7,14.525,18.4,70.175
880,-7.0,33.0,2002,7,24.35,33.100002,0.0
881,-7.0,34.0,2002,7,23.266666,30.5,0.0
882,-7.0,35.0,2002,7,,,
883,-7.0,36.0,2002,7,,,
884,-7.0,37.0,2002,7,24.95,31.5,0.0
885,-7.0,38.0,2002,7,24.675,32.600002,0.0
886,-7.0,39.0,2002,7,24.85,33.7,0.425
887,-7.0,40.0,2002,7,23.225,32.3,2.4
888,-7.0,41.0,2002,7,21.35,29.4,5.2000003
889,-7.0,42.0,2002,7,18.95,28.7,15.625
890,-7.0,43.0,2002,7,17.050001,24.4,23.55
891,-7.0,44.0,2002,7,18.1,23.1,23.5
892,-7.0,45.0,2002,7,,,
893,-7.0,46.0,2002,7,,,
894,-7.0,47.0,2002,7,,,
895,-7.0,48.0,2002,7,,,
896,-7.0,49.0,2002,7,,,
897,-7.0,50.0,2002,7,,,
898,-7.0,51.0,2002,7,,,
899,-7.0,52.0,2002,7,14.450001,18.300001,67.05
900,-6.0,33.0,2002,7,24.825,34.2,0.025
901,-6.0,34.0,2002,7,24.1,31.800001,0.0
902,-6.0,35.0,2002,7,23.275,31.1,0.0
903,-6.0,36.0,2002,7,23.9,31.9,0.0
904,-6.0,37.0,2002,7,25.45,34.5,0.0
905,-6.0,38.0,2002,7,25.675,35.2,0.05
906,-6.0,39.0,2002,7,25.900002,34.4,0.575
907,-6.0,40.0,2002,7,23.6,33.100002,2.725
908,-6.0,41.0,2002,7,21.6,29.7,4.925
909,-6.0,42.0,2002,7,20.825,29.6,12.1
910,-6.0,43.0,2002,7,16.85,25.2,31.175001
911,-6.0,44.0,2002,7,18.2,23.2,27.6
912,-6.0,45.0,2002,7,,,
913,-6.0,46.0,2002,7,,,
914,-6.0,47.0,2002,7,,,
915,-6.0,48.0,2002,7,,,
916,-6.0,49.0,2002,7,,,
917,-6.0,50.0,2002,7,15.400001,18.7,87.4
918,-6.0,51.0,2002,7,,,
919,-6.0,52.0,2002,7,14.900001,18.300001,86.200005
920,-5.0,33.0,2002,7,23.525002,33.5,0.0
921,-5.0,34.0,2002,7,25.1,33.5,0.0
922,-5.0,35.0,2002,7,23.25,30.6,0.0
923,-5.0,36.0,2002,7,24.400002,32.0,0.0
924,-5.0,37.0,2002,7,24.75,33.9,0.0
925,-5.0,38.0,2002,7,26.175,35.600002,0.1
926,-5.0,39.0,2002,7,25.65,34.600002,1.075
927,-5.0,40.0,2002,7,23.125,33.100002,3.55
928,-5.0,41.0,2002,7,21.0,29.300001,7.3500004
929,-5.0,42.0,2002,7,20.525002,28.7,13.425
930,-5.0,43.0,2002,7,17.0,24.9,33.8
931,-5.0,44.0,2002,7,19.0,23.800001,29.4
932,-5.0,45.0,2002,7,,,
933,-5.0,46.0,2002,7,16.1,20.1,45.9
934,-5.0,47.0,2002,7,,,
935,-5.0,48.0,2002,7,16.2,19.7,68.5
936,-5.0,49.0,2002,7,16.0,19.4,78.5
937,-5.0,50.0,2002,7,15.200001,18.5,85.0
938,-5.0,51.0,2002,7,15.1,18.4,106.3
939,-5.0,52.0,2002,7,15.0,18.6,109.075
940,-4.0,33.0,2002,7,26.525002,35.8,0.2
941,-4.0,34.0,2002,7,26.075,34.4,0.0
942,-4.0,35.0,2002,7,23.800001,31.2,0.0
943,-4.0,36.0,2002,7,,,
944,-4.0,37.0,2002,7,24.8,33.9,0.025
945,-4.0,38.0,2002,7,26.825,35.7,0.25
946,-4.0,39.0,2002,7,25.2,34.3,1.325
947,-4.0,40.0,2002,7,25.225,33.3,2.825
948,-4.0,41.0,2002,7,21.0,29.2,8.700001
949,-4.0,42.0,2002,7,20.025002,28.0,17.175
950,-4.0,43.0,2002,7,17.550001,24.0,38.2
951,-4.0,44.0,2002,7,19.1,24.1,38.9
952,-4.0,45.0,2002,7,,,
953,-4.0,46.0,2002,7,,,
954,-4.0,47.0,2002,7,,,
955,-4.0,48.0,2002,7,16.25,20.5,61.275
956,-4.0,49.0,2002,7,16.2,19.9,69.45
957,-4.0,50.0,2002,7,15.65,19.2,96.95
958,-4.0,51.0,2002,7,15.125,18.800001,106.075
959,-4.0,52.0,2002,7,14.375,18.7,135.05
960,-3.0,33.0,2002,7,27.05,35.8,1.125
961,-3.0,34.0,2002,7,26.125,34.2,0.275
962,-3.0,35.0,2002,7,24.7,32.100002,0.0
963,-3.0,36.0,2002,7,,,
964,-3.0,37.0,2002,7,23.625,31.300001,0.5
965,-3.0,38.0,2002,7,25.425,34.7,0.95
966,-3.0,39.0,2002,7,25.225,33.9,1.475
967,-3.0,40.0,2002,7,24.35,33.4,2.125
968,-3.0,41.0,2002,7,21.375,31.4,14.325001
969,-3.0,42.0,2002,7,19.025002,28.300001,33.725002
970,-3.0,43.0,2002,7,17.95,25.0,53.4
971,-3.0,44.0,2002,7,,,
972,-3.0,45.0,2002,7,,,
973,-3.0,46.0,2002,7,,,
974,-3.0,47.0,2002,7,17.2,21.1,52.5
975,-3.0,48.0,2002,7,16.775,21.6,56.275
976,-3.0,49.0,2002,7,16.566668,20.5,67.7
977,-3.0,50.0,2002,7,16.2,20.0,87.8
978,-3.0,51.0,2002,7,15.625,19.9,81.925
979,-3.0,52.0,2002,7,14.975,20.0,88.8
980,-2.0,33.0,2002,7,27.2,35.5,0.975
981,-2.0,34.0,2002,7,25.8,33.9,0.65
982,-2.0,35.0,2002,7,25.025,33.0,0.0
983,-2.0,36.0,2002,7,,,
984,-2.0,37.0,2002,7,25.0,32.4,0.425
985,-2.0,38.0,2002,7,24.25,32.7,2.275
986,-2.0,39.0,2002,7,24.225,33.100002,3.525
987,-2.0,40.0,2002,7,21.975,32.100002,9.525
988,-2.0,41.0,2002,7,19.85,29.0,24.35
989,-2.0,42.0,2002,7,20.725,29.7,35.4
990,-2.0,43.0,2002,7,18.525,25.800001,69.15
991,-2.0,44.0,2002,7,,,
992,-2.0,45.0,2002,7,,,
993,-2.0,46.0,2002,7,18.4,22.7,38.9
994,-2.0,47.0,2002,7,18.375,23.4,45.5
995,-2.0,48.0,2002,7,17.650002,23.300001,49.475002
996,-2.0,49.0,2002,7,17.05,21.7,61.850002
997,-2.0,50.0,2002,7,16.7,20.7,79.700005
998,-2.0,51.0,2002,7,15.975,20.9,70.875
999,-2.0,52.0,2002,7,15.950001,20.7,86.425
1000,-1.0,33.0,2002,7,27.225,35.7,1.0250001
1001,-1.0,34.0,2002,7,25.425,34.2,1.025
1002,-1.0,35.0,2002,7,24.275,31.7,0.8
1003,-1.0,36.0,2002,7,25.550001,33.0,0.15
1004,-1.0,37.0,2002,7,26.0,32.5,0.2
1005,-1.0,38.0,2002,7,24.75,31.9,2.525
1006,-1.0,39.0,2002,7,23.75,31.1,5.225
1007,-1.0,40.0,2002,7,21.275002,30.2,16.725
1008,-1.0,41.0,2002,7,20.725,30.0,30.25
1009,-1.0,42.0,2002,7,22.550001,30.7,36.175003
1010,-1.0,43.0,2002,7,18.675,25.4,68.0
1011,-1.0,44.0,2002,7,19.95,25.5,60.050003
1012,-1.0,45.0,2002,7,19.525002,25.1,42.8
1013,-1.0,46.0,2002,7,19.25,24.1,36.100002
1014,-1.0,47.0,2002,7,18.625,23.9,40.775
1015,-1.0,48.0,2002,7,17.875,23.7,46.725002
1016,-1.0,49.0,2002,7,16.825,21.5,55.5
1017,-1.0,50.0,2002,7,17.0,21.1,73.9
1018,-1.0,51.0,2002,7,16.35,21.2,74.775
1019,-1.0,52.0,2002,7,16.325,21.300001,88.125
1020,-0.0,33.0,2002,7,28.35,37.3,0.675
1021,-0.0,34.0,2002,7,26.175,34.7,1.45
1022,-0.0,35.0,2002,7,25.2,33.4,1.45
1023,-0.0,36.0,2002,7,26.566668,34.0,0.46666667
1024,-0.0,37.0,2002,7,,,
1025,-0.0,38.0,2002,7,25.4,31.300001,3.1000001
1026,-0.0,39.0,2002,7,24.766666,31.1,6.6000004
1027,-0.0,40.0,2002,7,23.300001,29.6,17.033333
1028,-0.0,41.0,2002,7,23.35,30.9,30.150002
1029,-0.0,42.0,2002,7,22.625,31.0,52.375
1030,-0.0,43.0,2002,7,17.725,27.0,78.450005
1031,-0.0,44.0,2002,7,20.725,26.6,50.5
1032,-0.0,45.0,2002,7,19.825,25.7,42.275
1033,-0.0,46.0,2002,7,19.175,24.9,41.675003
1034,-0.0,47.0,2002,7,18.7,24.6,45.45
1035,-0.0,48.0,2002,7,18.025,24.1,50.05
1036,-0.0,49.0,2002,7,16.900002,21.7,54.5
1037,-0.0,50.0,2002,7,17.0,20.4,57.4
1038,-0.0,51.0,2002,7,16.6,21.6,74.625
1039,-0.0,52.0,2002,7,16.625,21.7,87.55
1040,1.0,33.0,2002,7,29.025002,38.100002,1.1
1041,1.0,34.0,2002,7,26.9,35.100002,2.375
1042,1.0,35.0,2002,7,26.575,34.600002,2.4750001
1043,1.0,36.0,2002,7,27.85,36.0,1.025
1044,1.0,37.0,2002,7,27.9,34.5,0.5
1045,1.0,38.0,2002,7,,,
1046,1.0,39.0,2002,7,25.6,31.2,12.950001
1047,1.0,40.0,2002,7,,,
1048,1.0,41.0,2002,7,23.766666,29.6,34.13333
1049,1.0,42.0,2002,7,20.650002,29.800001,72.5
1050,1.0,43.0,2002,7,18.65,26.800001,92.025
1051,1.0,44.0,2002,7,20.65,26.7,49.425003
1052,1.0,45.0,2002,7,19.55,25.7,46.0
1053,1.0,46.0,2002,7,18.675,24.800001,49.975
1054,1.0,47.0,2002,7,18.925,25.0,48.5
1055,1.0,48.0,2002,7,18.075,24.5,50.725002
1056,1.0,49.0,2002,7,17.35,22.6,56.3
1057,1.0,50.0,2002,7,17.300001,22.2,63.800003
1058,1.0,51.0,2002,7,17.233334,21.6,75.56667
1059,1.0,52.0,2002,7,16.775002,21.4,86.825005
1060,2.0,33.0,2002,7,30.25,39.0,1.6
1061,2.0,34.0,2002,7,27.725,36.7,4.8
1062,2.0,35.0,2002,7,27.05,35.2,4.925
1063,2.0,36.0,2002,7,27.35,35.3,3.525
1064,2.0,37.0,2002,7,27.7,34.4,1.9
1065,2.0,38.0,2002,7,,,
1066,2.0,39.0,2002,7,25.4,30.6,17.5
1067,2.0,40.0,2002,7,24.6,29.5,28.4
1068,2.0,41.0,2002,7,23.2,28.4,45.050003
1069,2.0,42.0,2002,7,19.1,25.9,94.8
1070,2.0,43.0,2002,7,19.225,26.7,89.850006
